Date,FOODS_1_018_CA_3_evaluation,FOODS_1_021_CA_3_evaluation,FOODS_1_023_CA_3_evaluation,FOODS_1_046_CA_3_evaluation,FOODS_1_082_CA_3_evaluation,FOODS_1_085_CA_3_evaluation,FOODS_1_087_CA_3_evaluation,FOODS_1_099_CA_3_evaluation,FOODS_1_139_CA_3_evaluation,FOODS_1_161_CA_3_evaluation,FOODS_1_170_CA_3_evaluation,FOODS_1_208_CA_3_evaluation,FOODS_1_218_CA_3_evaluation,FOODS_2_013_CA_3_evaluation,FOODS_2_016_CA_3_evaluation,FOODS_2_019_CA_3_evaluation,FOODS_2_030_CA_3_evaluation,FOODS_2_181_CA_3_evaluation,FOODS_2_197_CA_3_evaluation,FOODS_2_233_CA_3_evaluation,FOODS_2_293_CA_3_evaluation,FOODS_2_325_CA_3_evaluation,FOODS_2_347_CA_3_evaluation,FOODS_2_357_CA_3_evaluation,FOODS_3_023_CA_3_evaluation,FOODS_3_064_CA_3_evaluation,FOODS_3_080_CA_3_evaluation,FOODS_3_082_CA_3_evaluation,FOODS_3_099_CA_3_evaluation,FOODS_3_100_CA_3_evaluation,FOODS_3_107_CA_3_evaluation,FOODS_3_113_CA_3_evaluation,FOODS_3_121_CA_3_evaluation,FOODS_3_127_CA_3_evaluation,FOODS_3_144_CA_3_evaluation,FOODS_3_156_CA_3_evaluation,FOODS_3_202_CA_3_evaluation,FOODS_3_203_CA_3_evaluation,FOODS_3_217_CA_3_evaluation,FOODS_3_226_CA_3_evaluation,FOODS_3_228_CA_3_evaluation,FOODS_3_230_CA_3_evaluation,FOODS_3_232_CA_3_evaluation,FOODS_3_239_CA_3_evaluation,FOODS_3_250_CA_3_evaluation,FOODS_3_252_CA_3_evaluation,FOODS_3_258_CA_3_evaluation,FOODS_3_259_CA_3_evaluation,FOODS_3_265_CA_3_evaluation,FOODS_3_280_CA_3_evaluation,FOODS_3_300_CA_3_evaluation,FOODS_3_304_CA_3_evaluation,FOODS_3_313_CA_3_evaluation,FOODS_3_335_CA_3_evaluation,FOODS_3_349_CA_3_evaluation,FOODS_3_369_CA_3_evaluation,FOODS_3_377_CA_3_evaluation,FOODS_3_389_CA_3_evaluation,FOODS_3_400_CA_3_evaluation,FOODS_3_407_CA_3_evaluation,FOODS_3_428_CA_3_evaluation,FOODS_3_450_CA_3_evaluation,FOODS_3_458_CA_3_evaluation,FOODS_3_473_CA_3_evaluation,FOODS_3_477_CA_3_evaluation,FOODS_3_481_CA_3_evaluation,FOODS_3_508_CA_3_evaluation,FOODS_3_513_CA_3_evaluation,FOODS_3_530_CA_3_evaluation,FOODS_3_555_CA_3_evaluation,FOODS_3_559_CA_3_evaluation,FOODS_3_562_CA_3_evaluation,FOODS_3_570_CA_3_evaluation,FOODS_3_585_CA_3_evaluation,FOODS_3_586_CA_3_evaluation,FOODS_3_587_CA_3_evaluation,FOODS_3_610_CA_3_evaluation,FOODS_3_632_CA_3_evaluation,FOODS_3_648_CA_3_evaluation,FOODS_3_652_CA_3_evaluation,FOODS_3_654_CA_3_evaluation,FOODS_3_655_CA_3_evaluation,FOODS_3_668_CA_3_evaluation,FOODS_3_674_CA_3_evaluation,FOODS_3_679_CA_3_evaluation,FOODS_3_694_CA_3_evaluation,FOODS_3_697_CA_3_evaluation,FOODS_3_702_CA_3_evaluation,FOODS_3_704_CA_3_evaluation,FOODS_3_712_CA_3_evaluation,FOODS_3_714_CA_3_evaluation,FOODS_3_721_CA_3_evaluation,FOODS_3_741_CA_3_evaluation,FOODS_3_752_CA_3_evaluation,FOODS_3_756_CA_3_evaluation,FOODS_3_765_CA_3_evaluation,FOODS_3_775_CA_3_evaluation,FOODS_3_792_CA_3_evaluation,FOODS_3_819_CA_3_evaluation,FOODS_3_820_CA_3_evaluation
2014/10/28,6,1,5,3,4,3,12,5,3,2,7,4,5,3,4,5,2,12,5,2,0,3,14,0,3,2,13,2,4,0,15,4,7,0,2,0,15,0,3,4,9,2,0,1,2,26,8,2,4,0,8,10,13,1,2,2,12,9,3,1,3,4,4,2,4,7,0,3,5,31,0,3,0,4,49,35,0,5,2,2,3,3,6,0,1,10,16,14,1,2,12,1,9,22,13,4,0,5,1,2
2014/10/29,4,7,8,1,3,0,8,8,1,2,14,0,0,2,2,3,0,8,24,0,6,3,17,0,2,13,12,4,15,1,16,0,5,2,2,0,5,1,8,10,4,3,0,1,4,41,6,0,3,1,6,2,15,1,7,4,10,22,1,0,0,2,5,0,1,2,0,1,5,28,0,5,5,1,58,29,3,2,0,0,3,1,8,0,7,11,7,2,5,1,14,2,7,35,14,4,0,0,1,0
2014/10/30,3,5,4,7,4,2,8,0,5,3,17,4,1,0,12,10,1,9,12,0,1,7,16,0,3,5,17,1,8,0,16,8,5,4,0,0,0,7,3,7,9,4,5,2,2,42,7,2,3,1,2,3,19,8,4,2,11,16,6,3,1,0,7,2,0,2,0,7,4,35,1,9,8,3,75,44,1,4,7,7,6,13,4,0,1,26,10,9,2,1,18,3,5,13,15,4,0,9,0,2
2014/10/31,8,1,7,5,3,4,6,3,6,5,8,1,5,0,3,11,0,4,8,4,6,4,13,1,0,5,11,2,8,3,14,0,1,9,0,0,2,4,0,3,8,9,1,2,2,39,0,3,3,0,7,2,13,3,2,3,13,13,2,2,3,1,9,1,2,1,5,1,3,24,2,12,8,1,55,32,0,4,5,4,2,2,5,2,3,14,11,16,5,3,10,7,3,6,21,3,1,7,7,1
2014/11/01,2,1,5,1,3,0,5,1,4,2,21,1,2,9,3,27,1,9,18,2,11,12,28,4,1,9,13,0,23,2,14,4,2,6,2,2,26,3,3,9,12,9,5,0,0,54,8,8,2,1,17,6,13,0,8,1,9,16,1,6,0,5,4,7,5,6,6,3,1,43,1,10,9,3,95,59,2,12,2,5,5,1,9,3,1,23,13,10,9,4,33,1,6,41,5,2,1,12,4,1
2014/11/02,4,3,7,0,2,7,5,3,2,6,19,0,8,11,5,22,3,20,26,7,16,10,26,3,3,10,23,4,6,3,17,11,4,13,1,2,33,3,4,8,11,15,6,4,5,40,7,3,5,2,9,12,20,5,3,5,12,23,7,7,1,1,10,12,1,7,3,6,3,43,2,8,13,2,97,77,2,8,5,2,12,4,5,2,2,25,14,7,4,1,31,2,6,18,15,3,1,6,1,5
2014/11/03,3,4,3,1,6,4,3,4,4,0,9,0,6,6,0,19,11,4,39,3,12,14,18,10,3,4,12,7,17,3,19,5,1,9,1,1,29,3,5,5,10,6,12,0,3,29,6,10,3,0,11,4,19,3,2,3,13,12,3,4,4,0,5,4,6,3,4,2,7,36,0,5,9,5,61,42,1,6,4,6,8,3,7,2,2,17,10,8,10,0,22,4,5,24,5,2,2,2,6,1
2014/11/04,2,6,3,1,10,10,5,2,0,6,4,0,3,0,4,15,5,17,26,5,9,5,22,3,3,1,14,5,9,0,6,7,5,11,1,1,21,4,7,5,8,2,1,0,3,38,7,3,1,3,7,5,11,5,4,5,8,13,4,4,2,2,0,3,4,13,7,2,3,25,1,8,10,2,72,47,2,4,1,5,9,9,4,1,2,15,4,0,5,0,14,14,4,16,5,3,2,10,0,2
2014/11/05,1,1,4,4,3,2,1,0,5,4,9,0,1,3,2,13,1,11,19,1,10,3,9,3,2,6,15,7,21,0,21,8,2,6,0,1,26,2,1,12,8,7,0,0,2,19,10,2,2,0,3,9,21,3,8,2,10,15,1,3,0,0,2,8,7,4,4,1,5,29,3,5,13,2,78,38,2,6,1,1,5,1,5,2,8,17,6,18,3,1,16,0,15,20,8,2,0,9,2,0
2014/11/06,0,0,3,5,4,0,2,4,2,2,14,0,3,1,0,19,5,19,24,3,12,5,23,3,6,5,12,2,15,2,11,8,3,4,2,2,35,4,2,7,3,11,2,2,5,35,4,8,3,3,4,8,15,4,6,1,3,11,1,5,17,2,6,9,2,6,2,1,5,18,0,5,11,2,69,47,6,4,0,6,3,3,5,1,1,13,13,7,3,5,18,3,10,58,8,1,0,4,4,0
2014/11/07,6,4,18,3,2,3,4,2,4,8,25,0,3,3,9,16,6,17,14,7,9,13,24,2,3,4,8,5,15,3,18,4,6,5,0,2,22,3,6,11,5,7,2,1,1,35,5,10,1,2,8,10,12,5,5,3,4,14,9,8,0,0,3,7,6,3,1,0,5,30,1,2,10,1,63,42,0,5,2,6,2,3,11,2,3,12,7,11,0,0,20,1,12,22,7,0,2,7,0,0
2014/11/08,5,1,2,0,6,0,4,2,5,0,6,1,3,8,4,20,8,18,35,5,16,11,38,4,1,5,20,2,14,0,16,12,6,7,4,2,31,4,5,8,10,7,1,0,1,66,11,3,3,3,7,7,16,4,9,10,14,11,4,5,0,1,9,9,5,5,1,4,0,36,0,6,11,4,84,50,0,3,4,0,4,4,10,2,0,29,14,13,7,3,27,2,7,34,11,3,1,2,1,1
2014/11/09,3,1,3,0,3,1,5,2,2,0,7,3,5,5,20,31,7,19,33,5,1,17,37,6,4,18,21,3,23,1,19,11,15,10,6,1,51,4,3,9,8,13,3,1,3,52,5,4,7,5,6,9,8,2,5,4,14,8,3,9,0,0,7,19,3,1,1,3,2,42,3,8,17,5,86,73,2,4,8,6,4,7,9,0,2,26,12,10,7,3,34,3,9,37,4,4,5,6,4,7
2014/11/10,3,0,1,2,5,5,3,5,4,6,10,0,2,10,19,19,1,24,44,2,23,8,0,3,2,22,8,3,18,2,17,4,10,7,0,4,27,2,0,14,7,8,5,1,5,24,12,3,4,3,2,0,24,6,2,0,21,12,3,11,4,0,7,10,6,22,6,4,4,27,1,1,12,2,69,35,1,3,2,4,1,1,8,4,0,26,16,20,7,0,20,5,5,38,13,1,1,9,5,1
2014/11/11,1,0,7,0,2,4,10,2,5,0,8,1,1,1,2,1,5,17,2,3,12,0,19,4,4,1,15,7,11,3,15,3,12,5,0,2,19,4,5,10,2,9,4,2,2,29,10,8,3,1,6,4,11,11,3,2,15,13,4,7,4,4,0,2,3,4,0,1,3,22,1,2,12,4,62,35,0,1,3,6,2,2,8,1,1,16,13,6,2,1,23,2,7,15,6,0,1,3,4,3
2014/11/12,4,1,4,3,10,4,13,0,0,2,6,1,0,2,8,0,6,8,0,5,9,5,12,4,4,1,11,1,22,1,17,9,8,2,2,0,13,1,2,7,8,5,3,2,5,19,3,5,3,0,6,3,7,3,4,0,14,12,2,5,1,4,7,5,5,4,3,3,4,16,2,4,5,1,52,25,0,0,6,0,1,2,8,2,0,14,13,5,5,3,27,2,7,12,13,5,1,17,2,2
2014/11/13,1,2,6,1,3,2,1,0,1,3,11,0,2,3,1,0,3,24,0,2,2,9,12,1,3,0,10,2,14,0,9,9,4,2,3,4,14,3,4,7,5,2,0,0,4,15,4,8,8,0,0,3,9,1,3,0,12,10,2,4,1,1,1,7,3,4,1,3,4,25,3,3,0,2,57,33,1,5,2,2,5,0,4,2,0,23,2,4,2,1,17,0,5,20,3,2,0,0,0,1
2014/11/14,2,0,8,0,1,1,3,1,4,4,19,1,2,4,3,0,2,17,0,0,2,4,19,5,3,6,11,3,18,0,8,12,5,2,0,0,11,2,2,6,9,3,0,2,1,38,0,2,2,0,10,6,12,3,8,5,13,11,2,2,1,4,8,5,1,2,2,3,10,28,0,3,0,2,59,25,2,4,0,2,4,4,7,0,2,14,8,4,3,3,21,5,0,31,5,3,2,2,2,1
2014/11/15,3,0,6,3,4,3,2,2,2,5,10,0,8,4,5,15,2,13,20,2,9,8,32,3,7,7,14,3,20,5,21,9,6,6,1,2,13,5,6,12,7,10,0,2,4,39,0,0,4,0,6,7,21,1,9,2,8,24,2,3,1,3,7,8,7,9,1,2,4,34,0,5,10,4,84,44,6,0,6,7,8,6,17,1,2,33,7,4,5,10,31,0,4,19,10,0,1,8,1,4
2014/11/16,1,5,4,2,4,2,0,3,2,3,17,1,2,5,22,15,5,17,19,5,9,10,24,0,5,4,16,3,9,2,18,17,10,7,4,0,25,7,4,11,6,10,3,0,4,48,0,1,2,2,4,5,24,5,6,5,10,13,5,7,2,1,7,12,3,3,2,4,4,34,0,3,2,1,94,51,4,5,8,3,4,4,6,2,3,18,20,8,5,1,41,4,3,27,12,4,2,3,1,4
2014/11/17,2,3,6,3,7,0,5,2,3,2,13,2,3,3,7,24,1,7,24,0,5,7,20,1,3,5,9,2,22,2,21,0,1,4,0,3,17,8,5,8,5,2,6,0,3,22,0,7,4,4,2,3,18,5,3,0,7,10,2,7,8,2,7,7,2,4,3,4,5,22,4,3,0,2,54,60,4,4,1,3,1,2,8,2,5,11,15,4,5,6,22,0,5,29,5,0,5,5,4,8
2014/11/18,6,0,1,1,1,3,3,2,3,5,9,1,3,5,6,8,4,11,13,0,6,3,22,1,5,9,18,2,14,4,9,2,5,3,2,2,7,3,0,11,11,6,6,0,3,28,12,7,2,0,2,3,11,2,6,4,13,10,6,3,2,0,10,4,3,16,1,0,6,24,1,6,11,3,40,43,0,1,3,3,3,2,7,4,2,14,6,7,2,2,13,1,6,15,8,4,0,8,3,1
2014/11/19,0,0,4,0,2,3,6,5,0,4,17,4,0,2,0,9,3,14,25,2,5,1,13,0,4,5,11,2,13,2,16,8,4,3,3,3,10,0,5,11,1,3,0,0,4,36,7,9,3,0,5,6,8,1,5,0,15,11,2,2,1,2,14,5,2,1,1,2,6,18,2,4,18,5,50,41,4,6,2,5,4,5,5,1,0,17,5,2,2,3,22,1,7,3,8,0,1,6,0,0
2014/11/20,1,1,8,3,3,1,4,3,2,0,8,0,7,0,4,4,1,10,18,2,7,0,11,0,3,13,18,1,16,0,14,7,10,4,4,4,8,2,3,4,5,4,1,0,7,33,4,0,0,1,3,5,14,4,10,1,11,7,1,0,0,0,9,2,5,1,0,0,5,28,0,10,6,0,39,31,1,0,0,1,3,3,5,0,2,12,6,4,3,1,12,1,4,19,7,1,2,3,2,0
2014/11/21,0,2,0,0,3,3,9,7,6,10,14,1,4,3,0,11,1,14,21,2,11,3,13,7,4,8,11,1,15,2,6,4,3,6,3,6,17,1,0,13,2,3,5,0,1,36,9,2,3,2,2,1,14,3,1,2,12,6,4,0,1,0,17,7,2,10,1,1,4,30,0,0,7,3,63,33,1,3,4,6,8,3,5,0,3,18,10,7,3,7,11,1,4,3,15,3,3,5,0,2
2014/11/22,5,2,5,3,5,4,4,0,5,2,20,2,9,1,5,14,3,13,16,2,9,6,23,5,4,5,11,3,16,0,8,1,3,6,5,2,19,1,1,7,5,4,3,3,1,52,6,6,4,3,9,2,16,1,4,1,18,17,1,1,1,0,16,9,2,2,0,0,3,30,1,11,12,2,58,47,6,8,1,0,7,2,7,3,1,30,15,7,5,3,29,0,5,63,14,2,1,3,5,3
2014/11/23,7,1,3,1,1,2,3,5,1,1,13,1,2,5,18,14,1,31,19,0,7,8,25,7,4,4,17,2,11,4,22,2,7,6,1,4,12,7,3,13,12,5,4,1,5,58,8,4,3,0,7,8,12,4,4,3,4,16,3,2,2,0,8,7,2,5,2,4,7,37,0,11,13,4,87,53,11,1,1,8,7,7,5,3,5,26,10,10,0,2,33,1,4,25,16,1,0,5,2,3
2014/11/24,4,1,6,4,4,2,2,1,1,3,17,1,3,4,3,4,5,13,10,2,5,2,18,1,2,1,15,0,12,6,9,3,4,3,1,4,25,2,2,8,9,5,4,0,3,35,13,6,2,3,7,3,10,5,4,0,11,16,1,5,2,2,6,6,2,9,1,5,2,25,2,2,8,2,82,42,4,2,0,3,8,3,10,0,4,23,14,8,8,5,27,3,7,16,17,2,1,6,1,0
2014/11/25,4,4,6,0,10,3,8,9,7,7,14,0,6,5,8,12,2,8,16,3,5,0,9,2,3,16,16,5,12,0,16,6,2,8,1,0,15,3,3,13,6,6,3,0,1,34,6,5,3,1,7,8,17,2,10,0,11,12,2,5,4,1,2,5,3,6,1,1,4,31,0,4,9,4,64,37,2,3,0,5,8,5,9,0,0,25,11,7,15,4,31,2,15,6,1,0,0,8,5,2
2014/11/26,9,0,4,0,4,2,7,3,0,6,10,4,3,2,1,6,1,11,13,2,6,10,19,1,3,6,11,2,16,3,15,4,2,10,3,1,40,1,3,11,6,15,3,4,1,46,4,6,3,0,6,6,14,0,8,1,16,17,2,1,1,0,7,11,13,8,0,2,8,30,1,4,7,0,67,31,0,5,2,2,7,4,5,3,1,27,7,12,4,4,24,1,9,19,12,0,2,2,2,2
2014/11/27,1,4,3,0,3,1,0,0,0,2,13,0,1,0,4,5,1,1,3,0,1,5,5,2,1,6,21,1,8,0,9,0,1,8,4,0,61,0,2,15,11,9,2,1,0,57,2,2,2,0,2,0,4,0,5,4,15,23,1,2,0,0,29,1,3,1,0,0,11,51,0,5,5,0,110,20,1,0,0,1,10,0,6,2,0,33,6,3,4,4,55,0,4,8,24,0,3,1,0,0
2014/11/28,3,0,3,1,3,5,4,3,1,7,8,1,1,3,0,5,3,4,10,2,2,1,6,0,2,3,14,0,4,0,6,12,2,1,1,2,8,1,0,11,8,2,0,0,0,39,1,2,2,1,4,3,4,1,13,3,15,14,3,1,1,0,19,3,3,0,0,1,5,32,0,3,7,0,75,24,0,5,1,2,6,2,4,3,0,25,5,4,2,0,44,0,5,2,12,1,0,3,1,0
2014/11/29,4,0,0,0,0,2,0,8,7,5,0,3,2,1,7,17,2,7,19,2,7,5,9,1,0,3,14,3,13,0,9,8,2,4,5,4,14,1,1,13,8,4,1,0,2,38,4,1,4,5,5,5,12,1,6,2,9,16,4,5,0,1,11,5,5,9,1,2,4,30,0,4,7,0,71,37,0,3,2,6,6,0,12,3,3,28,10,5,9,0,42,0,2,12,10,1,1,1,1,1
2014/11/30,4,4,0,0,6,2,0,0,5,2,0,1,1,4,7,21,4,17,23,2,13,3,20,4,2,6,12,2,15,0,19,7,3,8,6,1,32,2,1,10,11,1,5,0,7,34,9,2,0,3,2,3,19,1,6,2,14,18,0,5,0,4,13,7,2,4,2,4,8,28,1,4,16,4,83,62,1,1,2,8,5,1,3,4,3,20,16,9,2,3,37,10,2,22,15,1,0,5,2,1
2014/12/01,2,0,14,3,9,4,7,2,4,5,6,1,5,6,7,16,5,23,22,2,7,9,29,3,4,2,25,6,19,1,15,5,6,6,4,3,19,3,3,13,16,6,2,1,2,20,7,2,3,1,0,4,16,4,4,2,15,10,3,3,0,2,15,7,4,6,2,1,6,34,1,5,18,2,61,39,0,3,6,3,8,3,5,4,2,24,11,16,4,0,24,4,6,9,4,2,2,4,0,2
2014/12/02,0,0,4,2,1,1,9,4,0,0,8,0,2,6,8,11,1,13,23,2,14,1,5,0,1,6,16,1,8,0,22,3,6,5,6,0,17,2,6,10,11,7,2,0,1,23,8,5,1,0,3,1,9,0,7,6,11,10,0,3,0,0,14,7,0,4,4,3,4,36,1,0,10,2,65,36,1,2,3,6,1,4,4,0,0,16,5,18,4,1,15,2,3,21,16,0,0,4,1,1
2014/12/03,2,1,5,1,4,1,2,1,5,4,10,0,1,3,0,19,5,12,29,4,7,6,23,2,3,4,12,0,20,0,9,8,0,7,2,2,11,3,2,11,10,7,10,0,1,45,9,4,4,3,3,4,20,3,6,3,12,9,2,1,0,0,10,5,2,0,1,4,3,31,1,8,12,4,74,35,0,3,1,10,8,5,9,3,1,19,11,0,4,4,26,0,3,36,12,0,1,9,3,2
2014/12/04,2,0,3,2,6,3,6,3,8,4,12,1,2,2,6,15,11,9,27,2,6,12,20,3,4,4,14,2,27,2,14,5,6,10,2,6,17,3,5,9,6,14,3,0,2,34,9,3,4,2,6,2,13,1,11,2,18,23,2,2,0,1,9,7,8,1,5,4,3,39,0,1,10,2,87,27,1,3,6,0,10,3,5,1,1,21,15,0,2,7,25,0,3,86,11,1,2,20,4,0
2014/12/05,3,1,4,4,5,3,4,3,0,5,10,0,3,7,16,28,2,17,22,5,13,10,18,1,4,4,12,0,16,3,20,2,1,10,0,1,16,0,2,12,8,7,0,0,2,34,5,6,6,1,3,11,12,2,8,0,20,15,1,0,2,0,12,4,6,0,1,0,7,28,2,7,19,1,78,34,0,3,0,5,4,5,11,1,0,24,9,6,4,1,30,4,1,25,7,1,4,3,3,1
2014/12/06,8,0,6,10,3,0,4,1,1,6,14,2,6,9,5,15,6,38,13,1,18,8,23,4,3,3,25,4,28,0,14,6,5,14,0,2,23,3,6,23,6,8,5,0,5,47,12,5,10,1,6,8,9,3,13,3,21,18,7,6,5,2,18,10,6,0,0,6,9,41,2,4,13,1,113,51,0,3,3,9,15,3,6,2,3,23,13,0,7,1,47,1,14,11,18,2,1,9,6,4
2014/12/07,4,1,1,6,1,2,1,3,7,7,14,2,6,3,2,29,6,27,20,4,9,6,27,10,6,6,20,6,26,0,14,5,2,11,10,1,30,4,3,16,9,9,0,0,4,52,5,4,4,2,8,9,10,7,6,5,16,18,1,6,5,2,28,16,10,1,1,2,5,41,2,6,18,2,67,44,0,3,2,8,5,2,8,3,0,30,16,0,3,1,42,3,14,10,13,2,2,7,1,1
2014/12/08,5,0,0,7,18,1,6,1,0,4,11,1,3,10,12,20,3,4,16,4,8,0,23,8,5,14,8,4,15,0,17,22,5,4,3,4,28,6,4,10,7,8,0,1,4,26,4,7,2,2,2,2,10,2,4,2,8,19,4,4,3,1,12,5,3,1,3,3,4,33,1,7,12,4,96,53,8,2,6,6,2,1,6,8,1,31,6,7,5,0,33,1,4,41,12,1,1,11,1,3
2014/12/09,7,0,1,5,2,3,7,8,0,12,9,1,8,5,6,17,3,12,11,5,12,0,26,0,6,5,18,3,0,6,11,12,2,4,5,0,14,4,1,7,11,9,0,1,3,37,5,4,7,0,5,4,10,0,6,2,14,18,0,2,1,3,9,4,3,2,0,2,3,35,0,4,10,0,75,30,5,4,3,3,3,11,11,4,0,11,6,0,9,0,17,2,11,19,11,0,1,3,0,4
2014/12/10,2,0,5,3,3,1,8,6,3,6,7,6,6,7,8,16,4,14,17,3,18,6,25,0,3,9,13,2,21,0,26,0,6,10,4,0,16,5,5,8,1,13,1,0,4,36,10,4,5,3,4,3,13,1,8,1,14,17,1,4,1,1,12,4,4,1,0,2,4,40,0,2,18,4,76,43,0,1,0,7,2,6,7,2,0,10,16,6,2,3,19,4,8,26,15,3,0,4,6,3
2014/12/11,4,0,5,4,5,2,2,5,2,5,11,0,8,1,5,16,7,11,17,1,4,0,6,2,3,4,18,0,19,1,4,0,2,6,1,0,10,0,2,7,4,6,0,2,1,13,4,3,3,1,3,2,9,1,6,1,17,6,1,2,0,0,10,0,2,1,1,1,4,18,1,4,4,1,53,23,0,3,0,6,5,0,5,0,0,10,1,0,0,4,10,2,1,19,9,2,2,4,1,1
2014/12/12,3,0,5,5,11,2,2,7,4,6,13,0,3,8,5,11,3,16,27,2,6,9,17,2,4,2,16,5,20,3,14,5,5,4,0,0,17,2,3,10,9,8,2,1,1,45,7,4,2,3,4,4,14,1,6,2,15,15,4,5,1,3,18,6,5,0,0,4,5,34,0,4,11,1,60,27,1,6,0,6,4,0,11,4,1,24,9,1,1,1,16,1,14,10,13,2,1,1,5,2
2014/12/13,0,1,4,7,5,2,5,4,5,9,12,1,3,4,6,19,2,14,23,3,10,12,30,3,2,5,10,3,14,2,6,6,9,7,4,0,25,3,3,15,10,7,3,2,3,55,6,4,1,1,5,2,14,3,12,2,13,20,6,4,1,3,11,6,5,0,4,2,11,47,0,9,10,2,83,43,0,7,1,5,10,2,8,4,1,34,10,0,7,5,33,0,4,2,14,1,2,10,3,3
2014/12/14,10,0,2,6,6,5,6,8,2,9,14,1,8,11,13,21,1,22,19,1,10,8,18,5,2,3,15,0,15,0,7,11,16,10,3,2,27,8,2,10,4,11,3,1,6,38,8,2,2,0,7,4,9,6,2,2,15,26,5,7,1,0,10,10,7,0,5,2,11,46,0,3,7,0,73,43,2,3,4,6,6,2,10,3,1,28,9,0,6,6,26,2,8,22,10,2,1,3,5,2
2014/12/15,5,0,6,3,6,1,7,3,0,4,12,4,4,5,2,9,6,14,17,2,8,7,16,2,4,6,19,1,20,1,22,14,11,4,2,2,18,2,4,6,5,3,2,4,1,28,9,3,2,0,4,1,13,5,3,4,9,14,1,2,0,1,17,11,0,0,1,2,6,34,1,3,18,0,71,36,2,4,0,5,0,3,8,3,5,12,9,6,5,1,22,1,5,17,12,0,3,6,0,3
2014/12/16,1,0,9,6,2,2,3,1,3,4,14,0,8,2,7,6,3,10,15,2,5,1,11,3,1,5,17,1,21,2,21,1,8,6,4,5,22,4,4,6,7,2,2,0,1,24,7,4,3,2,1,6,13,0,4,2,9,6,2,5,1,0,16,2,3,0,0,2,7,22,2,2,13,2,68,31,0,1,2,7,0,3,2,2,0,17,7,0,6,4,17,1,4,8,9,1,0,5,1,2
2014/12/17,1,0,3,2,8,1,2,3,0,4,20,2,3,1,3,14,6,12,5,2,6,6,21,2,1,3,16,0,15,5,16,1,6,2,5,0,13,2,1,3,4,7,3,0,3,30,8,3,1,0,0,2,12,0,1,1,17,25,4,4,1,1,18,6,2,3,1,2,9,26,0,3,10,0,67,31,4,1,0,7,1,3,5,1,3,18,7,15,1,4,21,0,17,9,11,0,2,0,1,1
2014/12/18,2,1,7,7,2,4,3,5,3,6,6,0,4,6,4,20,2,16,9,1,8,7,19,0,3,1,11,1,11,2,14,10,4,6,3,5,19,1,0,10,9,6,9,1,2,46,6,4,5,0,1,4,11,2,8,0,17,21,5,1,1,3,9,5,4,7,2,4,4,40,1,5,8,0,73,38,0,1,0,7,3,0,12,2,3,20,10,19,7,4,31,2,3,4,16,1,1,5,3,0
2014/12/19,15,4,5,4,5,1,5,3,0,4,14,3,3,2,13,20,2,15,12,3,4,6,14,0,3,4,9,0,20,0,12,1,3,4,3,2,11,1,8,11,11,2,0,0,4,39,8,4,4,1,2,0,13,2,5,4,16,15,1,0,5,2,14,6,3,1,1,2,3,30,0,1,3,0,71,32,1,1,1,5,2,3,11,4,0,17,5,26,4,1,21,3,2,11,19,3,1,10,2,3
2014/12/20,1,0,1,2,7,0,3,2,5,3,11,2,16,3,2,13,1,7,16,1,12,2,19,6,0,4,12,0,18,1,17,24,4,4,3,1,18,2,2,15,16,2,3,3,4,53,7,7,1,0,9,3,17,4,8,2,13,25,0,3,0,0,17,8,5,4,1,1,12,40,1,4,10,0,92,39,0,1,3,1,6,2,4,0,1,23,9,16,6,1,41,0,5,19,15,0,0,2,1,0
2014/12/21,2,0,1,6,4,1,4,7,4,6,14,3,4,0,2,14,1,7,27,3,5,2,15,1,0,2,25,1,13,1,15,4,0,9,2,2,30,2,2,17,13,2,3,1,1,49,7,7,0,3,2,4,9,0,4,2,12,24,1,1,3,2,26,12,5,4,3,4,3,53,0,6,16,2,108,37,2,6,0,3,2,4,4,4,0,16,16,9,2,2,23,1,13,6,15,0,3,2,1,0
2014/12/22,4,4,6,2,7,5,2,11,5,9,15,1,2,1,10,14,2,24,21,3,6,2,12,1,4,3,17,1,13,3,18,0,3,7,4,2,23,1,0,5,10,7,1,2,2,46,8,7,1,0,0,8,17,0,1,0,20,13,3,1,1,1,14,7,3,4,0,2,2,44,3,4,5,0,87,28,4,1,2,5,3,2,12,7,0,24,10,15,2,7,31,0,7,12,9,2,1,14,1,3
2014/12/23,5,3,3,6,6,2,2,3,8,4,16,3,2,4,9,7,3,6,15,0,7,5,11,2,3,6,22,0,9,2,11,4,3,6,2,10,26,0,1,19,5,2,2,1,6,58,12,7,2,1,5,2,8,1,11,4,16,14,1,4,0,1,12,6,5,4,4,4,6,50,1,4,1,2,101,32,2,1,2,5,6,1,5,7,2,17,11,16,2,1,29,2,6,18,13,1,1,6,2,0
2014/12/24,5,3,5,5,6,3,0,7,4,5,13,0,3,0,6,4,3,8,11,3,5,6,12,0,3,1,13,0,6,1,7,2,1,5,1,0,48,0,4,10,8,15,5,1,4,36,3,1,2,1,1,3,3,1,6,0,13,10,0,0,1,2,15,4,2,2,0,0,5,30,1,7,5,1,60,20,0,1,1,4,2,1,4,4,1,21,12,4,6,0,18,0,3,5,18,0,2,1,5,3
